level,site_id,date,hour,n_samples,MAPE(%),NRMSE(%),MAE,RMSE
site,S061,2025-12-03,12,1,26.5,11.834,0.4478,0.4478
site,S062,2025-12-03,12,1,9.35,3.297,0.1468,0.1468
site,S064,2025-12-03,12,1,10.15,3.829,0.1259,0.1259
site,S065,2025-12-03,12,1,3.92,2.606,0.0501,0.0501
site,S066,2025-12-03,12,1,13.72,5.59,0.3047,0.3047
site,S068,2025-12-03,12,1,4.28,1.61,0.0197,0.0197
site,S070,2025-12-03,12,1,64.96,12.992,0.2728,0.2728
site,S071,2025-12-03,12,1,15.11,5.441,1.0882,1.0882
site,S072,2025-12-03,12,1,19.31,16.995,0.5311,0.5311
site,S073,2025-12-03,12,1,31.07,15.722,2.3584,2.3584
site,S074,2025-12-03,12,1,16.74,8.036,0.3215,0.3215
site,S075,2025-12-03,12,1,28.19,11.899,0.3129,0.3129
site,S116,2025-12-03,12,1,37.9,30.144,6.6317,6.6317
site,S002,2025-12-03,13,1,11.85,4.273,0.141,0.141
site,S004,2025-12-03,13,1,31.34,12.632,0.5015,0.5015
site,S007,2025-12-03,13,1,0.38,0.241,0.0531,0.0531
site,S008,2025-12-03,13,1,6.45,3.417,0.1084,0.1084
site,S009,2025-12-03,13,1,4.35,1.633,0.0857,0.0857
site,S010,2025-12-03,13,1,1.62,0.593,0.0119,0.0119
site,S011,2025-12-03,13,1,0.42,0.147,0.0034,0.0034
site,S012,2025-12-03,13,1,3501.93,41.903,7.3541,7.3541
site,S014,2025-12-03,13,1,53.75,16.125,0.8224,0.8224
site,S017,2025-12-03,13,1,1.67,0.245,0.0023,0.0023
site,S018,2025-12-03,13,1,11.97,5.024,0.2562,0.2562
site,S019,2025-12-03,13,1,4.1,2.733,0.082,0.082
site,S020,2025-12-03,13,1,0.4,0.145,0.0055,0.0055
site,S021,2025-12-03,13,1,15.43,6.593,0.145,0.145
site,S022,2025-12-03,13,1,38.27,19.606,0.6352,0.6352
site,S023,2025-12-03,13,1,16.3,5.447,0.8916,0.8916
site,S024,2025-12-03,13,1,41.42,12.308,0.7372,0.7372
site,S025,2025-12-03,13,1,18.51,7.633,0.4313,0.4313
site,S028,2025-12-03,13,1,15.2,7.118,0.2235,0.2235
site,S030,2025-12-03,13,1,3.08,1.761,0.0511,0.0511
site,S032,2025-12-03,13,1,54.73,23.744,2.2165,2.2165
site,S033,2025-12-03,13,1,25.17,10.53,0.5989,0.5989
site,S035,2025-12-03,13,1,8.01,3.326,0.1761,0.1761
site,S038,2025-12-03,13,1,15.64,7.391,0.1236,0.1236
site,S039,2025-12-03,13,1,26.69,9.362,0.323,0.323
site,S040,2025-12-03,13,1,32.84,13.277,0.7913,0.7913
site,S041,2025-12-03,13,1,4.18,3.003,0.0661,0.0661
site,S042,2025-12-03,13,1,50.04,15.185,0.5655,0.5655
site,S046,2025-12-03,13,1,7.67,3.283,0.1395,0.1395
site,S047,2025-12-03,13,1,12.77,4.975,0.2388,0.2388
site,S049,2025-12-03,13,1,11.4,3.501,0.4937,0.4937
site,S050,2025-12-03,13,1,1325.22,41.576,1.0602,1.0602
site,S051,2025-12-03,13,1,83.35,20.734,1.0419,1.0419
site,S052,2025-12-03,13,1,48.23,20.861,1.2683,1.2683
site,S053,2025-12-03,13,1,17.01,7.07,0.9425,0.9425
site,S054,2025-12-03,13,1,28.75,10.228,1.1529,1.1529
site,S055,2025-12-03,13,1,546.23,38.236,1.5294,1.5294
site,S056,2025-12-03,13,1,20.73,7.897,0.2488,0.2488
site,S059,2025-12-03,13,1,41.63,8.535,0.1707,0.1707
site,S060,2025-12-03,13,1,65.35,21.374,1.2482,1.2482
site,S061,2025-12-03,13,1,30.22,11.899,0.4502,0.4502
site,S062,2025-12-03,13,1,6.04,1.979,0.0881,0.0881
site,S064,2025-12-03,13,1,6.22,2.137,0.0703,0.0703
site,S065,2025-12-03,13,1,2.66,1.621,0.0312,0.0312
site,S066,2025-12-03,13,1,8.16,3.055,0.1665,0.1665
site,S068,2025-12-03,13,1,9.78,3.28,0.0401,0.0401
site,S070,2025-12-03,13,1,64.23,11.622,0.2441,0.2441
site,S071,2025-12-03,13,1,18.25,6.004,1.2009,1.2009
site,S072,2025-12-03,13,1,19.49,15.904,0.497,0.497
site,S073,2025-12-03,13,1,29.8,13.905,2.0857,2.0857
site,S074,2025-12-03,13,1,11.11,5.001,0.2,0.2
site,S075,2025-12-03,13,1,34.41,13.084,0.3441,0.3441
site,S116,2025-12-03,13,1,35.97,26.686,5.8708,5.8708
site,S002,2025-12-03,14,1,5.09,1.834,0.0605,0.0605
site,S004,2025-12-03,14,1,41.65,12.798,0.5081,0.5081
site,S007,2025-12-03,14,1,3.49,1.687,0.3712,0.3712
site,S008,2025-12-03,14,1,20.05,8.093,0.2567,0.2567
site,S009,2025-12-03,14,1,18.34,5.099,0.2677,0.2677
site,S010,2025-12-03,14,1,7.85,2.236,0.0447,0.0447
site,S011,2025-12-03,14,1,10.46,2.881,0.0669,0.0669
site,S012,2025-12-03,14,1,2950.79,35.309,6.1967,6.1967
site,S014,2025-12-03,14,1,61.65,14.263,0.7274,0.7274
site,S017,2025-12-03,14,1,16.21,1.869,0.0178,0.0178
site,S018,2025-12-03,14,1,3.7,1.177,0.06,0.06
site,S019,2025-12-03,14,1,3.15,1.693,0.0508,0.0508
site,S020,2025-12-03,14,1,10.31,2.794,0.1062,0.1062
site,S021,2025-12-03,14,1,1.55,0.501,0.011,0.011
site,S022,2025-12-03,14,1,33.72,13.216,0.4282,0.4282
site,S023,2025-12-03,14,1,13.86,3.531,0.5779,0.5779
site,S024,2025-12-03,14,1,36.14,8.265,0.4951,0.4951
site,S025,2025-12-03,14,1,10.63,3.405,0.1924,0.1924
site,S028,2025-12-03,14,1,26.05,9.542,0.2996,0.2996
site,S030,2025-12-03,14,1,9.61,4.438,0.1287,0.1287
site,S032,2025-12-03,14,1,50.63,17.086,1.595,1.595
site,S033,2025-12-03,14,1,36.35,11.694,0.6652,0.6652
site,S035,2025-12-03,14,1,0.66,0.217,0.0115,0.0115
site,S038,2025-12-03,14,1,38.59,13.385,0.2238,0.2238
site,S039,2025-12-03,14,1,47.46,12.38,0.4271,0.4271
site,S040,2025-12-03,14,1,60.17,17.768,1.059,1.059
site,S041,2025-12-03,14,1,1.11,0.628,0.0138,0.0138
site,S042,2025-12-03,14,1,60.02,14.023,0.5222,0.5222
site,S046,2025-12-03,14,1,1.95,0.629,0.0267,0.0267
site,S047,2025-12-03,14,1,4.25,1.293,0.0621,0.0621
site,S049,2025-12-03,14,1,5.19,1.226,0.1729,0.1729
site,S050,2025-12-03,14,1,1132.13,35.518,0.9057,0.9057
site,S051,2025-12-03,14,1,57.27,14.246,0.7159,0.7159
site,S052,2025-12-03,14,1,46.69,15.741,0.9571,0.9571
site,S053,2025-12-03,14,1,26.12,10.854,1.4468,1.4468
site,S054,2025-12-03,14,1,38.67,10.498,1.1833,1.1833
site,S055,2025-12-03,14,1,435.12,30.459,1.2183,1.2183
site,S056,2025-12-03,14,1,28.97,8.462,0.2666,0.2666
site,S059,2025-12-03,14,1,23.92,4.903,0.0981,0.0981
site,S060,2025-12-03,14,1,79.08,20.312,1.1862,1.1862
site,S061,2025-12-03,14,1,42.1,12.571,0.4757,0.4757
site,S062,2025-12-03,14,1,1.39,0.36,0.016,0.016
site,S064,2025-12-03,14,1,2.75,0.72,0.0237,0.0237
site,S065,2025-12-03,14,1,5.85,2.826,0.0544,0.0544
site,S066,2025-12-03,14,1,13.9,3.852,0.2099,0.2099
site,S068,2025-12-03,14,1,21.06,5.338,0.0653,0.0653
site,S070,2025-12-03,14,1,73.91,10.559,0.2217,0.2217
site,S071,2025-12-03,14,1,11.81,3.272,0.6545,0.6545
site,S072,2025-12-03,14,1,12.37,8.032,0.251,0.251
site,S073,2025-12-03,14,1,25.29,9.238,1.3858,1.3858
site,S074,2025-12-03,14,1,22.35,7.765,0.3106,0.3106
site,S075,2025-12-03,14,1,52.65,15.216,0.4002,0.4002
site,S116,2025-12-03,14,1,31.4,19.283,4.2424,4.2424
site,S002,2025-12-03,15,1,30.19,10.887,0.3593,0.3593
site,S004,2025-12-03,15,1,39.37,7.139,0.2834,0.2834
site,S007,2025-12-03,15,1,2.99,0.861,0.1895,0.1895
site,S008,2025-12-03,15,1,18.39,4.463,0.1416,0.1416
site,S009,2025-12-03,15,1,31.44,4.91,0.2578,0.2578
site,S010,2025-12-03,15,1,20.14,3.222,0.0644,0.0644
site,S011,2025-12-03,15,1,20.56,3.363,0.0781,0.0781
site,S012,2025-12-03,15,1,2034.08,24.339,4.2716,4.2716
site,S014,2025-12-03,15,1,84.88,10.985,0.5602,0.5602
site,S017,2025-12-03,15,1,5.46,0.343,0.0033,0.0033
site,S018,2025-12-03,15,1,2.74,0.527,0.0269,0.0269
site,S019,2025-12-03,15,1,5.4,1.818,0.0545,0.0545
site,S020,2025-12-03,15,1,26.0,4.174,0.1586,0.1586
site,S021,2025-12-03,15,1,6.27,1.225,0.0269,0.0269
site,S022,2025-12-03,15,1,44.31,10.256,0.3323,0.3323
site,S023,2025-12-03,15,1,8.15,1.141,0.1867,0.1867
site,S024,2025-12-03,15,1,33.95,4.307,0.258,0.258
site,S025,2025-12-03,15,1,10.57,1.946,0.11,0.11
site,S028,2025-12-03,15,1,20.15,4.556,0.143,0.143
site,S030,2025-12-03,15,1,11.32,3.358,0.0974,0.0974
site,S032,2025-12-03,15,1,58.28,11.237,1.049,1.049
site,S033,2025-12-03,15,1,42.12,7.48,0.4255,0.4255
site,S035,2025-12-03,15,1,7.18,1.491,0.079,0.079
site,S038,2025-12-03,15,1,34.5,6.602,0.1104,0.1104
site,S039,2025-12-03,15,1,65.65,10.466,0.3611,0.3611
site,S040,2025-12-03,15,1,66.33,11.352,0.6766,0.6766
site,S041,2025-12-03,15,1,2.01,0.695,0.0153,0.0153
site,S042,2025-12-03,15,1,59.75,8.343,0.3107,0.3107
site,S046,2025-12-03,15,1,8.09,1.58,0.0671,0.0671
site,S047,2025-12-03,15,1,8.19,1.502,0.0721,0.0721
site,S049,2025-12-03,15,1,6.23,0.871,0.1228,0.1228
site,S050,2025-12-03,15,1,759.19,23.818,0.6073,0.6073
site,S051,2025-12-03,15,1,71.67,10.84,0.5447,0.5447
site,S052,2025-12-03,15,1,48.8,9.712,0.5905,0.5905
site,S053,2025-12-03,15,1,49.8,20.695,2.7587,2.7587
site,S054,2025-12-03,15,1,54.92,8.868,0.9996,0.9996
site,S055,2025-12-03,15,1,294.53,20.617,0.8247,0.8247
site,S056,2025-12-03,15,1,53.72,8.868,0.2793,0.2793
site,S059,2025-12-03,15,1,21.93,4.495,0.0899,0.0899
site,S060,2025-12-03,15,1,90.97,13.241,0.7733,0.7733
site,S061,2025-12-03,15,1,43.32,7.67,0.2902,0.2902
site,S062,2025-12-03,15,1,9.19,1.362,0.0606,0.0606
site,S064,2025-12-03,15,1,20.59,3.006,0.0988,0.0988
site,S065,2025-12-03,15,1,0.42,0.14,0.0027,0.0027
site,S066,2025-12-03,15,1,22.84,3.814,0.2079,0.2079
site,S068,2025-12-03,15,1,43.44,5.683,0.0695,0.0695
site,S070,2025-12-03,15,1,79.1,7.156,0.1503,0.1503
site,S071,2025-12-03,15,1,15.92,3.056,0.6112,0.6112
site,S072,2025-12-03,15,1,6.4,2.622,0.0819,0.0819
site,S073,2025-12-03,15,1,22.22,4.919,0.7378,0.7378
site,S074,2025-12-03,15,1,19.95,4.09,0.1636,0.1636
site,S075,2025-12-03,15,1,61.11,9.991,0.2628,0.2628
site,S116,2025-12-03,15,1,34.33,14.81,3.2582,3.2582
site,S002,2025-12-03,16,1,76.93,27.742,0.9155,0.9155
site,S004,2025-12-03,16,1,52.18,2.892,0.1148,0.1148
site,S007,2025-12-03,16,1,10.13,0.847,0.1863,0.1863
site,S008,2025-12-03,16,1,17.44,1.375,0.0436,0.0436
site,S009,2025-12-03,16,1,127.38,5.823,0.3057,0.3057
site,S010,2025-12-03,16,1,65.98,2.969,0.0594,0.0594
site,S011,2025-12-03,16,1,56.86,2.937,0.0682,0.0682
site,S012,2025-12-03,16,1,573.76,6.866,1.2049,1.2049
site,S014,2025-12-03,16,1,106.41,3.964,0.2022,0.2022
site,S017,2025-12-03,16,1,35.46,0.743,0.0071,0.0071
site,S018,2025-12-03,16,1,11.27,0.663,0.0338,0.0338
site,S019,2025-12-03,16,1,44.08,4.408,0.1322,0.1322
site,S020,2025-12-03,16,1,129.69,5.802,0.2205,0.2205
site,S021,2025-12-03,16,1,109.63,5.98,0.1316,0.1316
site,S022,2025-12-03,16,1,37.77,2.798,0.0907,0.0907
site,S023,2025-12-03,16,1,3.41,0.115,0.0188,0.0188
site,S024,2025-12-03,16,1,48.48,1.862,0.1115,0.1115
site,S025,2025-12-03,16,1,25.06,1.375,0.0777,0.0777
site,S028,2025-12-03,16,1,24.99,1.831,0.0575,0.0575
site,S030,2025-12-03,16,1,45.5,3.766,0.1092,0.1092
site,S032,2025-12-03,16,1,5.77,0.26,0.0242,0.0242
site,S033,2025-12-03,16,1,54.85,2.797,0.1591,0.1591
site,S035,2025-12-03,16,1,1.83,0.132,0.007,0.007
site,S038,2025-12-03,16,1,99.97,4.783,0.08,0.08
site,S039,2025-12-03,16,1,106.72,4.64,0.1601,0.1601
site,S040,2025-12-03,16,1,62.05,3.748,0.2234,0.2234
site,S041,2025-12-03,16,1,108.0,7.855,0.1728,0.1728
site,S042,2025-12-03,16,1,64.99,2.792,0.104,0.104
site,S046,2025-12-03,16,1,81.05,4.768,0.2026,0.2026
site,S047,2025-12-03,16,1,20.75,1.081,0.0519,0.0519
site,S049,2025-12-03,16,1,1.12,0.044,0.0063,0.0063
site,S050,2025-12-03,16,1,248.76,7.804,0.199,0.199
site,S051,2025-12-03,16,1,86.58,3.446,0.1732,0.1732
site,S052,2025-12-03,16,1,57.39,3.587,0.2181,0.2181
site,S053,2025-12-03,16,1,67.05,27.868,3.7147,3.7147
site,S054,2025-12-03,16,1,70.95,3.273,0.3689,0.3689
site,S055,2025-12-03,16,1,35.61,2.492,0.0997,0.0997
site,S056,2025-12-03,16,1,92.78,4.123,0.1299,0.1299
site,S059,2025-12-03,16,1,56.0,11.48,0.2296,0.2296
site,S060,2025-12-03,16,1,121.82,5.215,0.3046,0.3046
site,S061,2025-12-03,16,1,59.98,3.012,0.114,0.114
site,S062,2025-12-03,16,1,13.55,0.609,0.0271,0.0271
site,S064,2025-12-03,16,1,49.17,2.243,0.0738,0.0738
site,S065,2025-12-03,16,1,97.78,5.59,0.1076,0.1076
site,S066,2025-12-03,16,1,88.5,4.872,0.2655,0.2655
site,S068,2025-12-03,16,1,73.1,2.988,0.0365,0.0365
site,S070,2025-12-03,16,1,42.6,1.826,0.0383,0.0383
site,S071,2025-12-03,16,1,14.12,0.544,0.1088,0.1088
site,S072,2025-12-03,16,1,29.9,3.157,0.0987,0.0987
site,S073,2025-12-03,16,1,19.93,1.368,0.2053,0.2053
site,S074,2025-12-03,16,1,41.48,2.592,0.1037,0.1037
site,S075,2025-12-03,16,1,132.73,6.056,0.1593,0.1593
site,S116,2025-12-03,16,1,0.88,0.121,0.0267,0.0267
site,S002,2025-12-03,17,1,100.0,36.061,1.19,1.19
site,S012,2025-12-03,17,1,100.0,1.197,0.21,0.21
site,S050,2025-12-03,17,1,100.0,3.137,0.08,0.08
site,S053,2025-12-03,17,1,100.0,41.56,5.54,5.54
site,S055,2025-12-03,17,1,100.0,7.0,0.28,0.28
site,S059,2025-12-03,17,1,100.0,20.5,0.41,0.41
site,S116,2025-12-03,17,1,100.0,0.136,0.03,0.03
site,S002,2025-12-03,18,1,100.0,36.061,1.19,1.19
site,S012,2025-12-03,18,1,100.0,1.197,0.21,0.21
site,S050,2025-12-03,18,1,100.0,3.137,0.08,0.08
site,S053,2025-12-03,18,1,100.0,41.56,5.54,5.54
site,S055,2025-12-03,18,1,100.0,7.0,0.28,0.28
site,S059,2025-12-03,18,1,100.0,20.5,0.41,0.41
site,S002,2025-12-03,19,1,100.0,36.061,1.19,1.19
site,S012,2025-12-03,19,1,100.0,1.197,0.21,0.21
site,S050,2025-12-03,19,1,100.0,3.137,0.08,0.08
site,S053,2025-12-03,19,1,100.0,41.56,5.54,5.54
site,S055,2025-12-03,19,1,100.0,7.0,0.28,0.28
site,S059,2025-12-03,19,1,100.0,20.5,0.41,0.41
site,S002,2025-12-04,6,1,100.0,36.061,1.19,1.19
site,S012,2025-12-04,6,1,100.0,1.197,0.21,0.21
site,S050,2025-12-04,6,1,100.0,3.137,0.08,0.08
site,S053,2025-12-04,6,1,100.0,41.56,5.54,5.54
site,S055,2025-12-04,6,1,100.0,7.0,0.28,0.28
site,S059,2025-12-04,6,1,100.0,20.5,0.41,0.41
site,S002,2025-12-04,7,1,95.21,34.334,1.133,1.133
site,S007,2025-12-04,7,1,895.38,2.442,0.5372,0.5372
site,S008,2025-12-04,7,1,230.63,1.454,0.0461,0.0461
site,S011,2025-12-04,7,1,96.4,0.415,0.0096,0.0096
site,S012,2025-12-04,7,1,60.24,0.721,0.1265,0.1265
site,S018,2025-12-04,7,1,400.85,0.786,0.0401,0.0401
site,S019,2025-12-04,7,1,291.42,1.943,0.0583,0.0583
site,S020,2025-12-04,7,1,207.83,0.547,0.0208,0.0208
site,S022,2025-12-04,7,1,21.03,0.13,0.0042,0.0042
site,S030,2025-12-04,7,1,614.32,2.118,0.0614,0.0614
site,S032,2025-12-04,7,1,135.87,0.437,0.0408,0.0408
site,S033,2025-12-04,7,1,350.53,1.233,0.0701,0.0701
site,S035,2025-12-04,7,1,164.65,0.622,0.0329,0.0329
site,S046,2025-12-04,7,1,192.96,0.454,0.0193,0.0193
site,S050,2025-12-04,7,1,83.99,2.635,0.0672,0.0672
site,S051,2025-12-04,7,1,681.11,1.355,0.0681,0.0681
site,S052,2025-12-04,7,1,100.0,0.329,0.02,0.02
site,S053,2025-12-04,7,1,75.74,31.477,4.1959,4.1959
site,S055,2025-12-04,7,1,96.21,6.735,0.2694,0.2694
site,S059,2025-12-04,7,1,85.21,17.467,0.3493,0.3493
site,S061,2025-12-04,7,1,553.28,1.462,0.0553,0.0553
site,S066,2025-12-04,7,1,78.25,0.574,0.0313,0.0313
site,S072,2025-12-04,7,1,356.81,2.284,0.0714,0.0714
site,S073,2025-12-04,7,1,0.72,0.005,0.0007,0.0007
site,S074,2025-12-04,7,1,249.35,1.247,0.0499,0.0499
site,S075,2025-12-04,7,1,52.12,0.595,0.0156,0.0156
site,S116,2025-12-04,7,1,643.0,2.63,0.5787,0.5787
site,S002,2025-12-04,8,1,77.29,27.873,0.9198,0.9198
site,S004,2025-12-04,8,1,9.86,0.944,0.0375,0.0375
site,S007,2025-12-04,8,1,15.71,2.557,0.5626,0.5626
site,S008,2025-12-04,8,1,21.06,2.324,0.0737,0.0737
site,S009,2025-12-04,8,1,12.03,0.939,0.0493,0.0493
site,S010,2025-12-04,8,1,4.88,0.293,0.0059,0.0059
site,S011,2025-12-04,8,1,51.69,4.45,0.1034,0.1034
site,S012,2025-12-04,8,1,617.23,7.386,1.2962,1.2962
site,S014,2025-12-04,8,1,38.18,2.395,0.1222,0.1222
site,S017,2025-12-04,8,1,50.55,2.119,0.0202,0.0202
site,S018,2025-12-04,8,1,22.81,2.058,0.1049,0.1049
site,S019,2025-12-04,8,1,38.95,6.492,0.1948,0.1948
site,S020,2025-12-04,8,1,14.52,1.108,0.0421,0.0421
site,S021,2025-12-04,8,1,20.99,1.908,0.042,0.042
site,S022,2025-12-04,8,1,59.62,6.441,0.2087,0.2087
site,S023,2025-12-04,8,1,25.43,1.88,0.3077,0.3077
site,S024,2025-12-04,8,1,50.48,2.95,0.1767,0.1767
site,S025,2025-12-04,8,1,14.15,1.102,0.0622,0.0622
site,S028,2025-12-04,8,1,18.57,2.011,0.0631,0.0631
site,S030,2025-12-04,8,1,27.73,3.443,0.0998,0.0998
site,S032,2025-12-04,8,1,54.75,5.396,0.5037,0.5037
site,S033,2025-12-04,8,1,13.36,0.987,0.0561,0.0561
site,S035,2025-12-04,8,1,32.46,3.555,0.1882,0.1882
site,S038,2025-12-04,8,1,21.56,1.418,0.0237,0.0237
site,S039,2025-12-04,8,1,17.1,1.14,0.0393,0.0393
site,S040,2025-12-04,8,1,0.64,0.058,0.0035,0.0035
site,S041,2025-12-04,8,1,5.28,0.6,0.0132,0.0132
site,S042,2025-12-04,8,1,17.45,1.5,0.0559,0.0559
site,S046,2025-12-04,8,1,16.18,1.446,0.0615,0.0615
site,S047,2025-12-04,8,1,25.85,2.208,0.106,0.106
site,S049,2025-12-04,8,1,26.4,2.097,0.2957,0.2957
site,S050,2025-12-04,8,1,143.57,4.504,0.1149,0.1149
site,S051,2025-12-04,8,1,42.38,2.53,0.1272,0.1272
site,S052,2025-12-04,8,1,63.48,5.952,0.3619,0.3619
site,S053,2025-12-04,8,1,59.6,24.768,3.3016,3.3016
site,S054,2025-12-04,8,1,13.01,1.062,0.1197,0.1197
site,S055,2025-12-04,8,1,12.78,0.895,0.0358,0.0358
site,S056,2025-12-04,8,1,0.14,0.012,0.0004,0.0004
site,S059,2025-12-04,8,1,65.01,13.328,0.2666,0.2666
site,S060,2025-12-04,8,1,32.75,2.299,0.1343,0.1343
site,S061,2025-12-04,8,1,6.64,0.597,0.0226,0.0226
site,S062,2025-12-04,8,1,19.5,1.138,0.0507,0.0507
site,S064,2025-12-04,8,1,37.75,2.641,0.0868,0.0868
site,S066,2025-12-04,8,1,20.55,1.772,0.0966,0.0966
site,S068,2025-12-04,8,1,33.82,2.765,0.0338,0.0338
site,S070,2025-12-04,8,1,27.83,1.59,0.0334,0.0334
site,S071,2025-12-04,8,1,4.82,0.273,0.0545,0.0545
site,S072,2025-12-04,8,1,41.45,7.825,0.2445,0.2445
site,S073,2025-12-04,8,1,45.11,4.601,0.6902,0.6902
site,S074,2025-12-04,8,1,16.79,1.721,0.0688,0.0688
site,S075,2025-12-04,8,1,2.62,0.219,0.0058,0.0058
site,S116,2025-12-04,8,1,16.19,2.966,0.6524,0.6524
site,S002,2025-12-04,9,1,26.64,9.606,0.317,0.317
site,S004,2025-12-04,9,1,26.02,5.506,0.2186,0.2186
site,S007,2025-12-04,9,1,12.68,5.995,1.3189,1.3189
site,S008,2025-12-04,9,1,3.8,1.068,0.0339,0.0339
site,S009,2025-12-04,9,1,6.28,1.184,0.0622,0.0622
site,S010,2025-12-04,9,1,6.2,1.147,0.0229,0.0229
site,S011,2025-12-04,9,1,7.96,1.508,0.035,0.035
site,S012,2025-12-04,9,1,1993.07,23.849,4.1854,4.1854
site,S014,2025-12-04,9,1,70.85,10.557,0.5384,0.5384
site,S017,2025-12-04,9,1,4.62,0.387,0.0037,0.0037
site,S018,2025-12-04,9,1,6.58,1.457,0.0743,0.0743
site,S019,2025-12-04,9,1,18.33,7.699,0.231,0.231
site,S020,2025-12-04,9,1,11.57,2.193,0.0833,0.0833
site,S021,2025-12-04,9,1,29.5,6.705,0.1475,0.1475
site,S022,2025-12-04,9,1,50.79,14.579,0.4724,0.4724
site,S023,2025-12-04,9,1,18.25,3.422,0.5602,0.5602
site,S024,2025-12-04,9,1,27.53,4.137,0.2478,0.2478
site,S025,2025-12-04,9,1,9.65,2.102,0.1187,0.1187
site,S028,2025-12-04,9,1,0.69,0.181,0.0057,0.0057
site,S030,2025-12-04,9,1,7.04,2.427,0.0704,0.0704
site,S032,2025-12-04,9,1,65.62,15.466,1.4437,1.4437
site,S033,2025-12-04,9,1,26.74,5.407,0.3075,0.3075
site,S035,2025-12-04,9,1,6.45,1.523,0.0807,0.0807
site,S038,2025-12-04,9,1,11.44,2.667,0.0446,0.0446
site,S039,2025-12-04,9,1,34.13,6.33,0.2184,0.2184
site,S040,2025-12-04,9,1,31.84,6.838,0.4075,0.4075
site,S041,2025-12-04,9,1,3.23,1.249,0.0275,0.0275
site,S042,2025-12-04,9,1,39.3,6.649,0.2476,0.2476
site,S046,2025-12-04,9,1,27.02,6.547,0.2783,0.2783
site,S047,2025-12-04,9,1,6.5,1.367,0.0656,0.0656
site,S049,2025-12-04,9,1,6.47,1.101,0.1552,0.1552
site,S050,2025-12-04,9,1,684.62,21.478,0.5477,0.5477
site,S051,2025-12-04,9,1,60.72,9.547,0.4797,0.4797
site,S052,2025-12-04,9,1,41.71,8.849,0.538,0.538
site,S053,2025-12-04,9,1,42.08,17.49,2.3314,2.3314
site,S054,2025-12-04,9,1,39.8,7.874,0.8875,0.8875
site,S055,2025-12-04,9,1,277.45,19.421,0.7769,0.7769
site,S056,2025-12-04,9,1,25.68,5.463,0.1721,0.1721
site,S059,2025-12-04,9,1,15.19,3.115,0.0623,0.0623
site,S060,2025-12-04,9,1,78.49,12.902,0.7535,0.7535
site,S061,2025-12-04,9,1,24.52,5.249,0.1986,0.1986
site,S062,2025-12-04,9,1,8.75,1.376,0.0613,0.0613
site,S064,2025-12-04,9,1,3.46,0.621,0.0204,0.0204
site,S066,2025-12-04,9,1,15.6,3.263,0.1778,0.1778
site,S068,2025-12-04,9,1,3.37,0.606,0.0074,0.0074
site,S070,2025-12-04,9,1,7.54,1.149,0.0241,0.0241
site,S071,2025-12-04,9,1,16.22,3.333,0.6666,0.6666
site,S072,2025-12-04,9,1,22.46,10.998,0.3437,0.3437
site,S073,2025-12-04,9,1,29.07,7.325,1.0988,1.0988
site,S074,2025-12-04,9,1,8.93,2.12,0.0848,0.0848
site,S075,2025-12-04,9,1,29.46,5.937,0.1561,0.1561
site,S116,2025-12-04,9,1,37.91,17.56,3.8633,3.8633
site,S002,2025-12-04,10,1,5.36,1.934,0.0638,0.0638
site,S004,2025-12-04,10,1,29.92,9.799,0.389,0.389
site,S007,2025-12-04,10,1,5.0,3.119,0.6863,0.6863
site,S008,2025-12-04,10,1,12.54,5.415,0.1718,0.1718
site,S009,2025-12-04,10,1,5.63,1.641,0.0861,0.0861
site,S010,2025-12-04,10,1,0.84,0.243,0.0049,0.0049
site,S011,2025-12-04,10,1,7.29,2.072,0.0481,0.0481
site,S012,2025-12-04,10,1,2929.19,35.05,6.1513,6.1513
site,S014,2025-12-04,10,1,62.18,14.874,0.7586,0.7586
site,S017,2025-12-04,10,1,13.67,1.719,0.0164,0.0164
site,S018,2025-12-04,10,1,9.16,3.09,0.1576,0.1576
site,S019,2025-12-04,10,1,4.56,2.631,0.0789,0.0789
site,S020,2025-12-04,10,1,0.49,0.142,0.0054,0.0054
site,S021,2025-12-04,10,1,17.33,6.064,0.1334,0.1334
site,S022,2025-12-04,10,1,38.44,15.898,0.5151,0.5151
site,S023,2025-12-04,10,1,13.91,3.782,0.6192,0.6192
site,S024,2025-12-04,10,1,33.79,8.067,0.4832,0.4832
site,S025,2025-12-04,10,1,12.47,4.148,0.2344,0.2344
site,S028,2025-12-04,10,1,14.38,5.543,0.1741,0.1741
site,S030,2025-12-04,10,1,3.5,1.678,0.0487,0.0487
site,S032,2025-12-04,10,1,64.6,22.906,2.1383,2.1383
site,S033,2025-12-04,10,1,38.59,12.55,0.7139,0.7139
site,S035,2025-12-04,10,1,2.55,0.837,0.0443,0.0443
site,S038,2025-12-04,10,1,19.15,7.328,0.1225,0.1225
site,S039,2025-12-04,10,1,24.79,7.187,0.2479,0.2479
site,S040,2025-12-04,10,1,42.21,13.811,0.8231,0.8231
site,S041,2025-12-04,10,1,3.36,2.044,0.045,0.045
site,S042,2025-12-04,10,1,47.43,12.226,0.4553,0.4553
site,S046,2025-12-04,10,1,12.63,4.25,0.1806,0.1806
site,S047,2025-12-04,10,1,9.22,2.881,0.1383,0.1383
site,S049,2025-12-04,10,1,5.69,1.448,0.2041,0.2041
site,S050,2025-12-04,10,1,1062.48,33.333,0.85,0.85
