time,hour,actual_city_mw,pred_city_mw,rmse_city_MW,mae_city_MW,nrmse_city_pct,bias_city_MW
2025-10-16 12:00:00,12,97.92000000000002,91.20335091656432,6.716649083435698,6.716649083435698,1.7279888419744058,-6.716649083435698
2025-10-16 13:00:00,13,97.39999999999998,81.93477215275225,15.465227847247732,15.465227847247732,3.9787311837595998,-15.465227847247732
2025-10-16 14:00:00,14,122.27,63.093165089014605,59.17683491098539,59.17683491098539,15.224393765296702,-59.17683491098539
2025-10-16 15:00:00,15,99.93,40.94953340569467,58.980466594305334,58.980466594305334,15.173874189846906,-58.980466594305334
2025-10-16 16:00:00,16,51.720000000000006,31.654988150831915,20.06501184916809,20.06501184916809,5.162115239123262,-20.06501184916809
2025-10-16 17:00:00,17,17.729999999999997,8.69792040012346,9.032079599876537,9.032079599876537,2.3236784555116072,-9.032079599876537
2025-10-16 18:00:00,18,10.879999999999999,0.0,10.879999999999999,10.879999999999999,2.799091982793405,-10.879999999999999
2025-10-16 19:00:00,19,10.879999999999999,0.0,10.879999999999999,10.879999999999999,2.799091982793405,-10.879999999999999
2025-10-17 06:00:00,6,10.879999999999999,0.0,10.879999999999999,10.879999999999999,2.799091982793405,-10.879999999999999
2025-10-17 07:00:00,7,16.29,8.662834201963095,7.627165798036904,7.627165798036904,1.9622370070515773,-7.627165798036904
2025-10-17 08:00:00,8,35.16,13.914428984556821,21.245571015443176,21.245571015443176,5.465837086323065,-21.245571015443176
2025-10-17 09:00:00,9,54.77,15.203412213296652,39.56658778670335,39.56658778670335,10.17927561215559,-39.56658778670335
2025-10-17 10:00:00,10,57.23,38.49071391344463,18.739286086555367,18.739286086555367,4.821046456631355,-18.739286086555367
2025-10-17 11:00:00,11,38.98,53.8171260207579,14.8371260207579,14.8371260207579,3.8171397511396012,14.8371260207579
2025-10-17 12:00:00,12,45.39,47.61139142830777,2.2213914283077685,2.2213914283077685,0.5714962258843995,2.2213914283077685
2025-10-17 13:00:00,13,26.91,44.06002896367896,17.15002896367896,17.15002896367896,4.412179097142323,17.15002896367896
2025-10-17 14:00:00,14,21.849999999999998,13.842099277533508,8.00790072246649,8.00790072246649,2.060188484490944,-8.00790072246649
